step,date,time,T_source_out_C,T_return_C,COP,Q_out_kW,P_el_kW,Q_geo_kW,T_outdoor_C,T_load_supply_C,T_load_return_C,T_hp_load_out_C,model,T_tank_C,HP_on,Q_space_req_kW,Q_dhw_req_kW,Q_space_served_kW,Q_dhw_served_kW,Q_unmet_kW,flow_src_kgps,flow_load_kgps,dP_kPa,P_pump_kW
3386,2026-02-19,03:00,16.9129,10.6366,4.0672,348.3841,85.6569,262.7271,6.7000,49.2346,45.6161,49.2346,CP,45.6161,1,211.0000,0.3000,211.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3387,2026-02-19,04:00,16.9139,10.2443,4.2594,364.8476,85.6575,279.1902,6.1000,43.7988,40.0093,43.7988,CP,40.0093,1,223.0000,0.3000,223.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3388,2026-02-19,05:00,16.9147,10.5515,4.1096,352.0207,85.6579,266.3628,5.6000,47.9408,44.2845,47.9408,CP,44.2845,1,233.0000,0.3000,233.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3389,2026-02-19,06:00,16.9150,16.9150,0.0000,0.0000,0.0000,0.0000,5.3000,40.0423,40.0423,40.0423,CP,40.0423,0,239.0000,0.3000,239.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3390,2026-02-19,07:00,16.9156,10.3929,4.1876,358.7012,85.6584,273.0428,5.1000,45.6948,41.9691,45.6948,CP,41.9691,1,243.0000,3.3000,243.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3391,2026-02-19,08:00,16.9162,10.6503,4.0620,347.9493,85.6586,262.2907,5.0000,49.1728,45.5588,49.1728,CP,45.5588,1,245.0000,3.3000,245.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3392,2026-02-19,09:00,16.9159,10.3463,4.2105,360.6641,85.6585,275.0056,5.1000,45.0695,41.3234,45.0695,CP,41.3234,1,243.0000,0.3000,243.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3393,2026-02-19,10:00,16.9164,10.6262,4.0739,348.9670,85.6588,263.3082,5.3000,48.8982,45.2736,48.8982,CP,45.2736,1,239.0000,0.3000,239.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3394,2026-02-19,11:00,16.9168,10.3550,4.2066,360.3348,85.6590,274.6758,5.8000,45.2614,41.5188,45.2614,CP,41.5188,1,229.0000,0.3000,229.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3395,2026-02-19,12:00,16.9174,16.9174,0.0000,0.0000,0.0000,0.0000,6.7000,44.3858,44.3858,44.3858,CP,44.3858,0,211.0000,0.3000,211.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3396,2026-02-19,13:00,16.9179,10.2458,4.2605,364.9566,85.6596,279.2970,8.2000,44.0195,40.2289,44.0195,CP,40.2289,1,181.0000,0.3000,181.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3397,2026-02-19,14:00,16.9182,16.9182,0.0000,0.0000,0.0000,0.0000,10.4000,43.6875,43.6875,43.6875,CP,43.6875,0,137.0000,0.3000,137.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3398,2026-02-19,15:00,16.9182,16.9182,0.0000,0.0000,0.0000,0.0000,13.5000,41.0892,41.0892,41.0892,CP,41.0892,0,75.0000,0.3000,75.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3399,2026-02-19,16:00,16.9182,16.9182,0.0000,0.0000,0.0000,0.0000,16.1000,40.2851,40.2851,40.2851,CP,40.2851,0,23.0000,0.3000,23.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3400,2026-02-19,17:00,16.9201,16.9201,0.0000,0.0000,0.0000,0.0000,15.6000,45.3015,45.3015,45.3015,CP,45.3015,0,33.0000,0.3000,33.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3401,2026-02-19,18:00,16.9201,16.9201,0.0000,0.0000,0.0000,0.0000,14.6000,43.4622,43.4622,43.4622,CP,43.4622,0,53.0000,0.3000,53.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3402,2026-02-19,19:00,16.9201,16.9201,0.0000,0.0000,0.0000,0.0000,13.2000,40.6569,40.6569,40.6569,CP,40.6569,0,81.0000,0.3000,81.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3403,2026-02-19,20:00,16.9212,10.5672,4.1050,351.6392,85.6613,265.9780,12.0000,48.8061,45.1538,48.8061,CP,45.1538,1,105.0000,3.3000,105.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3404,2026-02-19,21:00,16.9212,16.9212,0.0000,0.0000,0.0000,0.0000,11.4000,41.0028,41.0028,41.0028,CP,41.0028,0,117.0000,3.3000,117.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3405,2026-02-19,22:00,16.9230,10.5741,4.1025,351.4283,85.6622,265.7661,11.4000,48.8289,45.1787,48.8289,CP,45.1787,1,117.0000,0.3000,117.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3406,2026-02-19,23:00,16.9230,16.9230,0.0000,0.0000,0.0000,0.0000,11.2000,40.9933,40.9933,40.9933,CP,40.9933,0,121.0000,0.3000,121.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3407,2026-02-20,00:00,16.9233,10.5462,4.1162,352.6070,85.6624,266.9446,10.7000,48.3680,44.7056,48.3680,CP,44.7056,1,131.0000,0.3000,131.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3408,2026-02-20,01:00,16.9233,16.9233,0.0000,0.0000,0.0000,0.0000,10.0000,41.6981,41.6981,41.6981,CP,41.6981,0,145.0000,0.3000,145.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3409,2026-02-20,02:00,16.9232,10.5344,4.1220,353.0975,85.6624,267.4351,9.2000,48.0365,44.3690,48.0365,CP,44.3690,1,161.0000,0.3000,161.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3410,2026-02-20,03:00,16.9233,16.9233,0.0000,0.0000,0.0000,0.0000,8.5000,40.3322,40.3322,40.3322,CP,40.3322,0,175.0000,0.3000,175.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3411,2026-02-20,04:00,16.9245,10.5334,4.1231,353.1977,85.6630,267.5347,7.9000,47.8591,44.1905,47.8591,CP,44.1905,1,187.0000,0.3000,187.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3412,2026-02-20,05:00,16.9247,16.9247,0.0000,0.0000,0.0000,0.0000,7.4000,39.3977,39.3977,39.3977,CP,39.3977,0,197.0000,0.3000,197.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3413,2026-02-20,06:00,16.9254,10.5751,4.1031,351.4851,85.6635,265.8217,7.0000,48.3129,44.6622,48.3129,CP,44.6622,1,205.0000,0.3000,205.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3414,2026-02-20,07:00,16.9254,16.9254,0.0000,0.0000,0.0000,0.0000,6.8000,39.3439,39.3439,39.3439,CP,39.3439,0,209.0000,3.3000,209.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3415,2026-02-20,08:00,16.9252,10.5500,4.1153,352.5298,85.6634,266.8664,6.6000,47.9112,44.2496,47.9112,CP,44.2496,1,213.0000,3.3000,213.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3416,2026-02-20,09:00,16.9253,16.9253,0.0000,0.0000,0.0000,0.0000,6.6000,38.9038,38.9038,38.9038,CP,38.9038,0,213.0000,0.3000,213.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3417,2026-02-20,10:00,16.9251,10.5118,4.1339,354.1259,85.6633,268.4625,6.2000,47.3646,43.6865,47.3646,CP,43.6865,1,221.0000,0.3000,221.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3418,2026-02-20,11:00,16.9251,16.9251,0.0000,0.0000,0.0000,0.0000,5.7000,39.7409,39.7409,39.7409,CP,39.7409,0,231.0000,0.3000,231.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3419,2026-02-20,12:00,16.9243,10.5417,4.1189,352.8374,85.6629,267.1745,5.6000,47.7104,44.0456,47.7104,CP,44.0456,1,233.0000,0.3000,233.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3420,2026-02-20,13:00,16.9243,16.9243,0.0000,0.0000,0.0000,0.0000,5.8000,40.1566,40.1566,40.1566,CP,40.1566,0,229.0000,0.3000,229.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3421,2026-02-20,14:00,16.9237,10.4589,4.1591,356.2786,85.6626,270.6160,6.3000,46.6707,42.9702,46.6707,CP,42.9702,1,219.0000,0.3000,219.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3422,2026-02-20,15:00,16.9239,16.9239,0.0000,0.0000,0.0000,0.0000,6.8000,41.8131,41.8131,41.8131,CP,41.8131,0,209.0000,0.3000,209.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3423,2026-02-20,16:00,16.9235,10.4641,4.1564,356.0512,85.6625,270.3887,7.2000,46.8475,43.1494,46.8475,CP,43.1494,1,201.0000,0.3000,201.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3424,2026-02-20,17:00,16.9236,16.9236,0.0000,0.0000,0.0000,0.0000,7.4000,42.3938,42.3938,42.3938,CP,42.3938,0,197.0000,0.3000,197.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3425,2026-02-20,18:00,16.9235,10.3740,4.2005,359.8263,85.6625,274.1638,7.5000,45.6484,41.9111,45.6484,CP,41.9111,1,195.0000,0.3000,195.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3426,2026-02-20,19:00,16.9239,16.9239,0.0000,0.0000,0.0000,0.0000,7.6000,43.3606,43.3606,43.3606,CP,43.3606,0,193.0000,0.3000,193.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3427,2026-02-20,20:00,16.9243,10.4337,4.1717,357.3559,85.6629,271.6930,7.5000,46.4420,42.7303,46.4420,CP,42.7303,1,195.0000,3.3000,195.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3428,2026-02-20,21:00,16.9245,16.9245,0.0000,0.0000,0.0000,0.0000,7.4000,41.8932,41.8932,41.8932,CP,41.8932,0,197.0000,3.3000,197.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3429,2026-02-20,22:00,16.9250,10.4745,4.1521,355.6804,85.6633,270.0171,7.3000,46.9852,43.2909,46.9852,CP,43.2909,1,199.0000,0.3000,199.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3430,2026-02-20,23:00,16.9253,16.9253,0.0000,0.0000,0.0000,0.0000,7.1000,42.3233,42.3233,42.3233,CP,42.3233,0,203.0000,0.3000,203.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3431,2026-02-21,00:00,16.9256,10.4880,4.1458,355.1427,85.6636,269.4791,6.9000,47.1164,43.4276,47.1164,CP,43.4276,1,207.0000,0.3000,207.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3432,2026-02-21,01:00,16.9258,16.9258,0.0000,0.0000,0.0000,0.0000,6.7000,40.1789,40.1789,40.1789,CP,40.1789,0,211.0000,0.3000,211.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3433,2026-02-21,02:00,16.9266,10.4665,4.1567,356.0834,85.6641,270.4193,6.4000,46.7562,43.0577,46.7562,CP,43.0577,1,217.0000,0.3000,217.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3434,2026-02-21,03:00,16.9267,16.9267,0.0000,0.0000,0.0000,0.0000,6.1000,41.4177,41.4177,41.4177,CP,41.4177,0,223.0000,0.3000,223.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3435,2026-02-21,04:00,16.9260,10.3854,4.1961,359.4518,85.6638,273.7880,5.8000,45.5847,41.8512,45.5847,CP,41.8512,1,229.0000,0.3000,229.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3436,2026-02-21,05:00,16.9257,16.9257,0.0000,0.0000,0.0000,0.0000,5.4000,43.8215,43.8215,43.8215,CP,43.8215,0,237.0000,0.3000,237.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3437,2026-02-21,06:00,16.9248,10.3772,4.1995,359.7455,85.6632,274.0823,5.1000,45.4037,41.6672,45.4037,CP,41.6672,1,243.0000,0.3000,243.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3438,2026-02-21,07:00,16.9246,10.6333,4.0743,349.0146,85.6630,263.3515,4.9000,48.8481,45.2231,48.8481,CP,45.2231,1,247.0000,3.3000,247.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3439,2026-02-21,08:00,16.9240,10.3118,4.2311,362.4474,85.6627,276.7846,4.8000,44.4615,40.6969,44.4615,CP,40.6969,1,249.0000,3.3000,249.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3440,2026-02-21,09:00,16.9239,10.5798,4.1002,351.2304,85.6627,265.5676,5.0000,48.1602,44.5121,48.1602,CP,44.5121,1,245.0000,0.3000,245.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3441,2026-02-21,10:00,16.9236,10.2823,4.2453,363.6664,85.6625,278.0039,5.3000,44.1332,40.3559,44.1332,CP,40.3559,1,239.0000,0.3000,239.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3442,2026-02-21,11:00,16.9232,10.5806,4.0994,351.1633,85.6623,265.5010,5.6000,48.2482,44.6008,48.2482,CP,44.6008,1,233.0000,0.3000,233.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3443,2026-02-21,12:00,16.9232,16.9232,0.0000,0.0000,0.0000,0.0000,6.0000,38.8348,38.8348,38.8348,CP,38.8348,0,225.0000,0.3000,225.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3444,2026-02-21,13:00,16.9226,10.5131,4.1321,353.9605,85.6620,268.2985,6.4000,47.4320,43.7556,47.4320,CP,43.7556,1,217.0000,0.3000,217.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3445,2026-02-21,14:00,16.9226,16.9226,0.0000,0.0000,0.0000,0.0000,6.8000,40.5643,40.5643,40.5643,CP,40.5643,0,209.0000,0.3000,209.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3446,2026-02-21,15:00,16.9218,10.5191,4.1288,353.6763,85.6616,268.0147,7.2000,47.6135,43.9400,47.6135,CP,43.9400,1,201.0000,0.3000,201.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3447,2026-02-21,16:00,16.9218,16.9218,0.0000,0.0000,0.0000,0.0000,7.5000,41.2241,41.2241,41.2241,CP,41.2241,0,195.0000,0.3000,195.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3448,2026-02-21,17:00,16.9214,10.4312,4.1715,357.3402,85.6614,271.6789,7.4000,46.4425,42.7309,46.4425,CP,42.7309,1,197.0000,0.3000,197.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3449,2026-02-21,18:00,16.9216,16.9216,0.0000,0.0000,0.0000,0.0000,7.1000,41.7906,41.7906,41.7906,CP,41.7906,0,203.0000,0.3000,203.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3450,2026-02-21,19:00,16.9216,10.4417,4.1665,356.9100,85.6615,271.2485,6.7000,46.5032,42.7961,46.5032,CP,42.7961,1,211.0000,0.3000,211.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3451,2026-02-21,20:00,16.9217,16.9217,0.0000,0.0000,0.0000,0.0000,6.2000,41.1341,41.1341,41.1341,CP,41.1341,0,221.0000,3.3000,221.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3452,2026-02-21,21:00,16.9214,10.4918,4.1419,354.8015,85.6614,269.1401,5.7000,47.0568,43.3716,47.0568,CP,43.3716,1,231.0000,3.3000,231.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3453,2026-02-21,22:00,16.9214,16.9214,0.0000,0.0000,0.0000,0.0000,5.3000,41.1676,41.1676,41.1676,CP,41.1676,0,239.0000,0.3000,239.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3454,2026-02-21,23:00,16.9209,10.4683,4.1531,355.7631,85.6611,270.1020,4.9000,46.6672,42.9721,46.6672,CP,42.9721,1,247.0000,0.3000,247.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3455,2026-02-22,00:00,16.9210,16.9210,0.0000,0.0000,0.0000,0.0000,4.5000,42.2476,42.2476,42.2476,CP,42.2476,0,255.0000,0.3000,255.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3456,2026-02-22,01:00,16.9205,10.3740,4.1991,359.6981,85.6609,274.0372,4.2000,45.2998,41.5638,45.2998,CP,41.5638,1,261.0000,0.3000,261.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3457,2026-02-22,02:00,16.9205,10.5901,4.0935,350.6522,85.6609,264.9913,3.9000,48.2081,44.5660,48.2081,CP,44.5660,1,267.0000,0.3000,267.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3458,2026-02-22,03:00,16.9198,10.2157,4.2761,366.2932,85.6605,280.6326,3.6000,43.0552,39.2507,43.0552,CP,39.2507,1,273.0000,0.3000,273.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3459,2026-02-22,04:00,16.9192,10.4168,4.1776,357.8525,85.6602,272.1923,3.3000,45.7956,42.0787,45.7956,CP,42.0787,1,279.0000,0.3000,279.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3460,2026-02-22,05:00,16.9182,10.5863,4.0942,350.7105,85.6597,265.0508,3.0000,48.0776,44.4349,48.0776,CP,44.4349,1,285.0000,0.3000,285.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3461,2026-02-22,06:00,16.9177,16.9177,0.0000,0.0000,0.0000,0.0000,2.7000,38.3989,38.3989,38.3989,CP,38.3989,0,291.0000,0.3000,291.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3462,2026-02-22,07:00,16.9162,10.3272,4.2199,361.4751,85.6587,275.8165,2.6000,44.4993,40.7448,44.4993,CP,40.7448,1,293.0000,3.3000,293.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3463,2026-02-22,08:00,16.9153,10.4727,4.1484,355.3452,85.6582,269.6870,2.5000,46.4899,42.7991,46.4899,CP,42.7991,1,295.0000,3.3000,295.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3464,2026-02-22,09:00,16.9133,10.6371,4.0672,348.3809,85.6571,262.7237,3.2000,48.8344,45.2159,48.8344,CP,45.2159,1,281.0000,0.3000,281.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3465,2026-02-22,10:00,16.9116,10.2804,4.2407,363.2395,85.6563,277.5832,4.1000,44.0912,40.3183,44.0912,CP,40.3183,1,263.0000,0.3000,263.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3466,2026-02-22,11:00,16.9116,10.5339,4.1168,352.6268,85.6562,266.9705,4.7000,47.6298,43.9673,47.6298,CP,43.9673,1,251.0000,0.3000,251.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3467,2026-02-22,12:00,16.9115,16.9115,0.0000,0.0000,0.0000,0.0000,5.3000,39.7353,39.7353,39.7353,CP,39.7353,0,239.0000,0.3000,239.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3468,2026-02-22,13:00,16.9105,10.5345,4.1160,352.5569,85.6557,266.9012,5.7000,47.7638,44.1019,47.7638,CP,44.1019,1,231.0000,0.3000,231.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3469,2026-02-22,14:00,16.9106,16.9106,0.0000,0.0000,0.0000,0.0000,6.2000,40.4847,40.4847,40.4847,CP,40.4847,0,221.0000,0.3000,221.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3470,2026-02-22,15:00,16.9102,10.4855,4.1398,354.5970,85.6555,268.9414,6.7000,47.2155,43.5324,47.2155,CP,43.5324,1,211.0000,0.3000,211.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3471,2026-02-22,16:00,16.9105,16.9105,0.0000,0.0000,0.0000,0.0000,7.1000,40.5536,40.5536,40.5536,CP,40.5536,0,203.0000,0.3000,203.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3472,2026-02-22,17:00,16.9105,10.5019,4.1319,353.9213,85.6557,268.2656,7.0000,47.4705,43.7945,47.4705,CP,43.7945,1,205.0000,0.3000,205.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3473,2026-02-22,18:00,16.9106,16.9106,0.0000,0.0000,0.0000,0.0000,6.6000,40.4628,40.4628,40.4628,CP,40.4628,0,213.0000,0.3000,213.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3474,2026-02-22,19:00,16.9103,10.4607,4.1519,355.6336,85.6555,269.9781,6.1000,46.8091,43.1153,46.8091,CP,43.1153,1,223.0000,0.3000,223.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3475,2026-02-22,20:00,16.9104,16.9104,0.0000,0.0000,0.0000,0.0000,5.5000,40.9563,40.9563,40.9563,CP,40.9563,0,235.0000,3.3000,235.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3476,2026-02-22,21:00,16.9099,10.4441,4.1598,356.3133,85.6553,270.6580,5.0000,46.4424,42.7416,46.4424,CP,42.7416,1,245.0000,3.3000,245.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3477,2026-02-22,22:00,16.9099,16.9099,0.0000,0.0000,0.0000,0.0000,4.6000,42.0975,42.0975,42.0975,CP,42.0975,0,253.0000,0.3000,253.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3478,2026-02-22,23:00,16.9091,10.3592,4.2010,359.8346,85.6549,274.1796,4.3000,45.2246,41.4871,45.2246,CP,41.4871,1,259.0000,0.3000,259.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3479,2026-02-23,00:00,16.9088,10.5799,4.0930,350.5848,85.6548,264.9300,4.0000,48.2003,44.5589,48.2003,CP,44.5589,1,265.0000,0.3000,265.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3480,2026-02-23,01:00,16.9080,10.2103,4.2732,366.0209,85.6544,280.3665,3.7000,43.1122,39.3105,43.1122,CP,39.3105,1,271.0000,0.3000,271.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3481,2026-02-23,02:00,16.9074,10.4114,4.1747,357.5766,85.6540,271.9226,3.3000,45.8426,42.1286,45.8426,CP,42.1286,1,279.0000,0.3000,279.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3482,2026-02-23,03:00,16.9064,10.5725,4.0955,350.7908,85.6535,265.1373,2.8000,47.9870,44.3435,47.9870,CP,44.3435,1,289.0000,0.3000,289.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3483,2026-02-23,04:00,16.9057,16.9057,0.0000,0.0000,0.0000,0.0000,2.2000,39.9670,39.9670,39.9670,CP,39.9670,0,301.0000,0.3000,301.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3484,2026-02-23,05:00,16.9049,10.3818,4.1880,358.7110,85.6527,273.0582,1.5000,45.2555,41.5297,45.2555,CP,41.5297,1,315.0000,0.3000,315.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3485,2026-02-23,06:00,16.9047,10.4546,4.1523,355.6541,85.6526,270.0015,0.8000,46.1727,42.4787,46.1727,CP,42.4787,1,329.0000,0.3000,329.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3486,2026-02-23,07:00,16.9035,10.4932,4.1328,353.9848,85.6520,268.3328,0.4000,46.6483,42.9716,46.6483,CP,42.9716,1,337.0000,3.3000,337.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3487,2026-02-23,08:00,16.9024,10.5163,4.1210,352.9728,85.6514,267.3214,0.2000,46.9501,43.2839,46.9501,CP,43.2839,1,341.0000,3.3000,341.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3488,2026-02-23,09:00,16.9019,10.5615,4.0987,351.0621,85.6512,265.4109,0.7000,47.6421,43.9957,47.6421,CP,43.9957,1,331.0000,0.3000,331.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3489,2026-02-23,10:00,16.9021,10.6312,4.0647,348.1498,85.6513,262.4985,1.3000,48.6510,45.0349,48.6510,CP,45.0349,1,319.0000,0.3000,319.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3490,2026-02-23,11:00,16.9025,10.3169,4.2186,361.3268,85.6515,275.6753,1.9000,44.4341,40.6812,44.4341,CP,40.6812,1,307.0000,0.3000,307.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3491,2026-02-23,12:00,16.9036,10.4614,4.1484,355.3225,85.6520,269.6705,2.4000,46.4608,42.7702,46.4608,CP,42.7702,1,297.0000,0.3000,297.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3492,2026-02-23,13:00,16.9031,10.6193,4.0710,348.6915,85.6518,263.0397,3.0000,48.6756,45.0539,48.6756,CP,45.0539,1,285.0000,0.3000,285.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3493,2026-02-23,14:00,16.9022,10.2505,4.2509,364.0911,85.6513,278.4398,3.8000,43.7402,39.9586,43.7402,CP,39.9586,1,269.0000,0.3000,269.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3494,2026-02-23,15:00,16.9022,10.5033,4.1273,353.5070,85.6513,267.8557,4.7000,47.3107,43.6389,47.3107,CP,43.6389,1,251.0000,0.3000,251.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3495,2026-02-23,16:00,16.9020,16.9020,0.0000,0.0000,0.0000,0.0000,5.8000,39.7610,39.7610,39.7610,CP,39.7610,0,229.0000,0.3000,229.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3496,2026-02-23,17:00,16.9004,10.5517,4.1028,351.4088,85.6504,265.7585,6.3000,48.1686,44.5186,48.1686,CP,44.5186,1,219.0000,0.3000,219.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3497,2026-02-23,18:00,16.9004,16.9004,0.0000,0.0000,0.0000,0.0000,6.1000,38.8217,38.8217,38.8217,CP,38.8217,0,223.0000,0.3000,223.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3498,2026-02-23,19:00,16.8994,10.4630,4.1457,355.0752,85.6498,269.4254,5.6000,46.8941,43.2061,46.8941,CP,43.2061,1,233.0000,0.3000,233.0000,0.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
3499,2026-02-23,20:00,16.8992,16.8992,0.0000,0.0000,0.0000,0.0000,4.9000,42.6306,42.6306,42.6306,CP,42.6306,0,247.0000,3.3000,247.0000,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000
3500,2026-02-23,21:00,16.8982,10.3763,4.1875,358.6552,85.6492,273.0060,4.2000,45.5422,41.8170,45.5422,CP,41.8170,1,261.0000,3.3000,261.0000,3.3000,0.0000,10.0000,23.0000,1013.6210,14.5239
